23,3,209.11,252.44,93.13,40.03000000000003,1,1,1.0
24,2,363.62,317.63,110.18,51.51999999999998,1,1,1.0
24,3,209.1,252.51,93.13000000000002,40.03000000000003,1,1,1.0
25,2,348.7,321.04,108.19999999999999,53.39999999999998,1,1,1.0
25,3,209.09,252.58,93.13000000000002,40.03,1,1,1.0
26,2,327.9,324.45,108.81,55.27000000000004,1,1,1.0
26,3,209.08,252.65,93.12999999999997,40.03,1,1,1.0
27,2,307.5,327.86,110.67000000000002,57.139999999999986,1,1,1.0
27,3,209.07,252.71,93.12,40.03999999999999,1,1,1.0
28,2,286.07,330.75,113.88,58.69999999999999,1,1,1.0
28,3,209.06,252.78,93.12,40.03,1,1,1.0
29,2,264.65,333.63,117.09000000000003,60.26999999999998,1,1,1.0
29,3,209.05,252.85,93.12,40.03,1,1,1.0
30,2,243.22,336.52,120.29999999999998,61.83000000000004,1,1,1.0
30,3,209.04,252.92,93.12000000000003,40.03,1,1,1.0
31,2,221.8,339.4,123.5,63.400000000000034,1,1,1.0
31,3,209.03,252.99,93.11999999999998,40.02999999999997,1,1,1.0
32,2,200.6,345.87,125.29999999999998,61.23000000000002,1,1,1.0
32,3,209.02,253.06,93.11999999999998,40.02999999999997,1,1,1.0
33,2,175.8,348.33,130.05,64.86000000000001,1,1,1.0
33,3,209.01,253.12,93.12,40.04000000000002,1,1,1.0
34,2,151.0,350.8,134.8,68.47999999999996,1,1,1.0
34,3,208.99,253.19,93.13,40.03000000000003,1,1,1.0
35,2,126.5,355.71,138.0,69.66000000000003,1,1,1.0
35,3,208.98,253.26,93.13000000000002,40.03000000000003,1,1,1.0
36,2,100.8,360.63,142.89999999999998,70.82999999999998,1,1,1.0
36,3,208.97,253.33,93.13000000000002,40.03,1,1,1.0
37,2,75.6,365.54,146.4,72.0,1,1,1.0
37,3,208.96,253.4,93.12999999999997,40.03,1,1,1.0
38,2,47.4,368.3,150.28,75.32999999999998,1,1,1.0
38,3,208.95,253.47,93.13,40.03,1,1,1.0
39,2,19.8,373.93,154.39999999999998,75.79000000000002,1,1,1.0
39,3,208.94,253.54,93.13,40.03,1,1,1.0
40,2,0.0,379.57,150.3,76.24000000000001,1,1,1.0
40,3,208.93,253.6,93.13,40.03999999999999,1,1,1.0
41,2,0.0,385.2,124.7,76.69999999999999,1,1,1.0
41,3,208.92,253.67,93.13000000000002,40.03,1,1,1.0
42,2,0.0,387.1,99.65,74.79999999999995,1,1,1.0
42,3,208.91,253.74,93.13000000000002,40.02999999999997,1,1,1.0
43,2,0.0,389.0,74.6,72.89999999999998,1,1,1.0
43,3,208.9,253.81,93.12999999999997,40.02999999999997,1,1,1.0
44,2,0.0,404.4,47.9,57.5,1,1,1.0
44,3,208.89,253.88,93.13,40.03000000000003,1,1,1.0
45,2,0.0,412.2,23.3,47.19999999999999,1,1,1.0
45,3,208.88,253.95,93.12,40.03000000000003,1,1,1.0
46,3,208.87,254.02,93.12,40.03,1,1,1.0
47,3,208.86,254.08,93.12,40.03999999999999,1,1,1.0
48,3,208.85,254.15,93.12000000000003,40.03,1,1,1.0
49,3,208.84,254.22,93.11999999999998,40.03,1,1,1.0
50,3,208.83,254.29,93.11999999999998,40.03,1,1,1.0
51,3,208.82,254.36,93.12,40.02999999999997,1,1,1.0
51,4,956.37,226.3,3.6299999999999955,52.079999999999984,1,1,1.0
52,3,208.8,254.43,93.13,40.02999999999997,1,1,1.0
52,4,951.12,226.08,8.879999999999995,54.04999999999998,1,1,1.0
53,3,208.79,254.49,93.13000000000002,40.039999999999964,1,1,1.0
53,4,945.88,225.86,14.120000000000005,56.02999999999997,1,1,1.0
54,3,208.78,254.56,93.13000000000002,40.02999999999997,1,1,1.0
54,4,940.63,225.64,19.370000000000005,58.0,1,1,1.0
55,3,208.77,254.63,93.12999999999997,40.03000000000003,1,1,1.0
55,4,935.38,225.42,24.620000000000005,59.97,1,1,1.0
56,3,208.76,254.7,93.13,40.03000000000003,1,1,1.0
56,4,930.13,225.2,29.870000000000005,61.94,1,1,1.0
57,3,208.75,254.77,93.13,40.03,1,1,1.0
57,4,924.89,224.98,35.110000000000014,63.91,1,1,1.0
58,3,208.74,254.84,93.13,40.03,1,1,1.0
58,4,919.64,224.76,40.360000000000014,65.88,1,1,1.0
59,3,208.73,254.91,93.13000000000002,40.03,1,1,1.0
59,4,914.39,224.54,45.610000000000014,67.85999999999999,1,1,1.0
60,3,208.72,254.97,93.13000000000002,40.03999999999999,1,1,1.0
60,4,909.15,224.32,50.85000000000002,69.82999999999998,1,1,1.0
61,3,208.71,255.04,93.12999999999997,40.03,1,1,1.0
61,4,903.9,224.1,56.10000000000002,71.79999999999998,1,1,1.0
62,3,208.7,255.11,93.13,40.02999999999997,1,1,1.0
62,4,897.71,224.39,62.289999999999964,72.93,1,1,1.0
63,3,208.69,255.18,93.13,40.02999999999997,1,1,1.0
63,4,891.52,224.68,68.48000000000002,74.06,1,1,1.0
64,3,208.68,255.25,93.12,40.02999999999997,1,1,1.0
64,4,885.33,224.97,74.66999999999996,75.19000000000003,1,1,1.0
65,3,208.67,255.32,93.12000000000003,40.03000000000003,1,1,1.0
65,4,879.14,225.26,80.86000000000001,76.32,1,1,1.0
66,3,208.66,255.38,93.11999999999998,40.04000000000002,1,1,1.0
66,4,872.95,225.55,87.04999999999995,77.44999999999999,1,1,1.0
67,3,208.65,255.45,93.11999999999998,40.03000000000003,1,1,1.0
67,4,866.76,225.84,93.24000000000001,78.58000000000001,1,1,1.0
68,3,208.64,255.52,93.12,40.03,1,1,1.0
68,4,860.57,226.13,99.42999999999995,79.70999999999998,1,1,1.0
69,3,208.63,255.59,93.12,40.03,1,1,1.0
69,4,854.38,226.42,105.62,80.84,1,1,1.0
70,3,208.61,255.66,93.13,40.03,1,1,1.0
70,4,848.19,226.71,111.80999999999995,81.97,1,1,1.0
71,3,208.6,255.73,93.13000000000002,40.03,1,1,1.0
71,4,842.0,227.0,118.0,83.10000000000002,1,1,1.0
72,3,208.59,255.8,93.13000000000002,40.02999999999997,1,1,1.0
72,4,834.68,227.98,125.32000000000005,84.01000000000002,1,1,1.0
73,3,208.58,255.86,93.12999999999997,40.039999999999964,1,1,1.0
73,4,827.36,228.96,132.64,84.91999999999999,1,1,1.0
74,3,208.57,255.93,93.13,40.02999999999997,1,1,1.0
74,4,820.04,229.94,139.96000000000004,85.82999999999998,1,1,1.0
75,3,208.56,256.0,93.13,40.02999999999997,1,1,1.0
75,4,812.72,230.92,147.27999999999997,86.74000000000004,1,1,1.0
76,3,208.55,256.07,93.13,40.03000000000003,1,1,1.0
76,4,805.4,231.9,154.60000000000002,87.65,1,1,1.0
77,3,208.54,256.14,93.13000000000002,40.03000000000003,1,1,1.0
77,4,798.08,232.88,161.91999999999996,88.56,1,1,1.0
78,3,208.53,256.21,93.13000000000002,40.03000000000003,1,1,1.0
78,4,790.76,233.86,167.44000000000005,89.46999999999997,1,1,1.0
78,5,779.73,259.76,20.460000000000036,29.590000000000032,1,1,0.0
79,3,208.52,256.28,93.12999999999997,40.03000000000003,1,1,1.0
79,4,783.44,234.84,168.55999999999995,90.38000000000002,1,1,1.0
79,5,769.44,260.18,22.529999999999973,29.680000000000007,1,1,0.0
80,3,208.51,256.34,93.13,40.04000000000002,1,1,1.0
80,4,776.12,235.82,169.67999999999995,91.29000000000002,1,1,1.0
80,6,945.64,238.31,10.620000000000005,30.660000000000025,1,1,1.0
80,5,759.14,260.59,24.620000000000005,29.77000000000004,1,1,0.0
81,3,208.5,256.41,93.13,40.02999999999997,1,1,0.0
81,4,768.8,236.8,170.80000000000007,92.19999999999999,1,1,1.0
81,6,936.25,238.93,13.850000000000023,30.849999999999966,1,1,1.0
81,5,748.85,261.0,26.68999999999994,29.870000000000005,1,1,0.0
82,3,208.58,256.33,93.12999999999997,40.03000000000003,1,1,1.0
82,4,759.32,237.91,174.1099999999999,93.4,1,1,1.0
82,6,926.87,239.56,17.059999999999945,31.029999999999973,1,1,1.0
82,5,738.56,261.42,28.770000000000095,29.94999999999999,1,1,0.0
83,3,208.67,256.24,93.12000000000003,40.039999999999964,1,1,1.0
83,4,749.83,239.01,177.42999999999995,94.60000000000002,1,1,1.0
83,6,917.49,240.19,20.269999999999982,31.220000000000027,1,1,1.0
83,5,728.26,261.83,30.850000000000023,30.05000000000001,1,1,0.0
84,3,208.75,256.16,93.13,40.02999999999997,1,1,1.0
84,4,740.35,240.12,180.73000000000002,95.80000000000001,1,1,1.0
84,6,908.1,240.82,23.5,31.400000000000034,1,1,1.0
84,5,717.97,262.25,32.92999999999995,30.129999999999995,1,1,0.0
85,3,208.84,256.08,93.11999999999998,40.03000000000003,1,1,1.0
85,4,730.86,241.23,184.04999999999995,97.00000000000003,1,1,1.0
85,6,898.72,241.45,26.709999999999923,31.579999999999984,1,1,1.0
85,5,707.68,262.66,35.0,30.22999999999996,1,1,0.0
86,3,208.92,255.99,93.13000000000002,40.02999999999997,1,1,1.0
86,4,721.38,242.33,187.35000000000002,98.19999999999996,1,1,1.0
86,6,889.33,242.08,29.93999999999994,31.77000000000001,1,1,1.0
86,5,697.39,263.07,37.07000000000005,30.319999999999993,1,1,0.0
87,3,209.0,255.91,93.13,40.03,1,1,1.0
87,4,711.9,243.44,190.65999999999997,99.39999999999998,1,1,1.0
87,6,879.95,242.71,33.14999999999998,31.950000000000017,1,1,1.0
87,5,687.09,263.49,39.15999999999997,30.409999999999968,1,1,0.0
88,3,209.09,255.82,93.13000000000002,40.03000000000003,1,1,1.0
88,4,702.41,244.55,193.97000000000003,100.59999999999997,1,1,1.0
88,6,870.57,243.34,36.3599999999999,32.130000000000024,1,1,1.0
88,5,676.8,263.9,41.23000000000002,30.5,1,1,0.0
89,3,209.17,255.74,93.13000000000002,40.02999999999997,1,1,1.0
89,4,692.93,245.65,197.2800000000001,101.79999999999998,1,1,1.0
89,6,861.18,243.97,39.59000000000003,32.32000000000002,1,1,1.0
89,5,664.4,264.59,45.42000000000007,30.5,1,1,0.0
90,3,209.26,255.65,93.12,40.03999999999999,1,1,1.0
90,4,683.45,246.76,200.58999999999992,103.0,1,1,1.0
90,6,851.8,244.6,42.80000000000007,32.50000000000003,1,1,1.0
90,5,652.0,265.29,49.610000000000014,30.5,1,1,0.0
91,3,209.34,255.57,93.13000000000002,40.03000000000003,1,1,0.0
91,4,675.6,247.4,203.89999999999998,104.20000000000002,1,1,1.0
91,6,842.07,245.22,44.40999999999997,31.409999999999997,1,1,1.0
91,5,639.6,265.98,53.789999999999964,30.5,1,1,0.0
92,3,209.33,255.61,93.12999999999997,40.02999999999997,1,1,1.0
92,4,663.92,248.31,207.88,106.16000000000003,1,1,1.0
92,6,832.34,245.84,46.01999999999998,30.32000000000002,1,1,1.0
92,5,627.2,266.67,57.979999999999905,30.5,1,1,0.0
93,3,209.32,255.64,93.12,40.03000000000003,1,1,1.0
93,4,652.24,249.22,211.86,108.11999999999998,1,1,1.0
93,6,822.61,246.46,47.629999999999995,29.22999999999999,1,1,1.0
93,5,614.8,267.36,62.17000000000007,30.5,1,1,0.0
94,3,209.31,255.68,93.12,40.02999999999997,1,1,1.0
94,4,640.56,250.13,215.83000000000004,110.07999999999998,1,1,1.0
94,6,812.88,247.08,49.23000000000002,28.140000000000015,1,1,1.0
94,5,602.4,268.06,66.35000000000002,30.5,1,1,0.0
95,3,209.29,255.71,93.13000000000002,40.03999999999999,1,1,1.0
95,4,628.88,251.04,219.81000000000006,112.03999999999999,1,1,1.0
95,6,803.15,247.7,50.84000000000003,27.05000000000001,1,1,1.0
95,5,590.0,268.75,70.53999999999996,30.5,1,1,0.0
96,3,209.28,255.75,93.13000000000002,40.02999999999997,1,1,1.0
96,4,617.2,251.95,223.78999999999996,114.0,1,1,1.0
96,6,793.42,248.32,52.450000000000045,25.95999999999998,1,1,1.0
96,5,577.6,269.44,74.73000000000002,30.5,1,1,0.0
97,3,209.27,255.79,93.12999999999997,40.03,1,1,1.0
97,4,605.52,252.86,227.76999999999998,115.95999999999998,1,1,1.0
97,6,783.69,248.94,54.059999999999945,24.870000000000005,1,1,1.0
97,5,565.2,270.13,78.90999999999997,30.5,1,1,0.0
98,3,209.26,255.82,93.12,40.03000000000003,1,1,1.0
98,4,593.84,253.77,231.75,117.91999999999999,1,1,1.0
98,6,773.96,249.56,55.66999999999996,23.779999999999973,1,1,1.0
98,5,552.8,270.83,83.10000000000002,30.5,1,1,0.0
99,3,209.25,255.86,93.12,40.02999999999997,1,1,1.0
99,4,582.16,254.68,235.72000000000003,119.88,1,1,1.0
99,6,764.23,250.18,57.27999999999997,22.689999999999998,1,1,1.0
99,5,539.14,271.36,84.61000000000001,30.810000000000002,1,1,0.0
100,3,209.23,255.89,93.13000000000002,40.04000000000002,1,1,1.0
100,4,570.48,255.59,239.69999999999993,121.84,1,1,1.0
100,6,754.5,250.8,58.879999999999995,21.599999999999966,1,1,1.0
100,5,525.48,271.9,86.12,31.120000000000005,1,1,0.0
101,3,209.22,255.93,93.13000000000002,40.02999999999997,1,1,1.0
101,4,558.8,256.5,243.68000000000006,123.80000000000001,1,1,1.0
101,6,741.24,251.46,61.72000000000003,21.599999999999994,1,1,1.0
101,5,511.82,272.43,87.63000000000005,31.439999999999998,1,1,0.0
102,3,209.21,255.97,93.12999999999997,40.03,1,1,1.0
102,4,544.11,258.52,249.02999999999997,126.16000000000003,1,1,1.0
102,6,727.98,252.11,64.54999999999995,21.599999999999966,1,1,1.0
102,5,498.16,272.97,89.13999999999993,31.75,1,1,0.0
103,3,209.2,256.0,93.12,40.02999999999997,1,1,1.0
103,4,529.42,260.55,254.38,128.51,1,1,1.0
103,7,955.27,241.13,4.730000000000018,18.25999999999999,1,1,1.0
103,6,714.72,252.77,67.38,21.599999999999994,1,1,1.0
103,5,484.5,273.5,90.64999999999998,32.06,1,1,0.0
104,3,209.19,256.04,93.12,40.02999999999997,1,1,1.0
104,4,514.73,262.57,259.74,130.87,1,1,1.0
104,7,951.09,238.49,8.909999999999968,21.96999999999997,1,1,1.0
104,6,701.46,253.42,70.20999999999992,21.599999999999994,1,1,1.0
104,5,470.84,274.04,92.16000000000003,32.370000000000005,1,1,0.0
105,3,209.17,256.08,93.13000000000002,40.03000000000003,1,1,1.0
105,4,500.04,264.59,265.09,133.23000000000002,1,1,1.0
105,7,946.9,235.84,13.100000000000023,25.68999999999997,1,1,1.0
105,6,688.2,254.08,73.03999999999996,21.599999999999994,1,1,1.0
105,5,457.18,274.57,93.67000000000002,32.69,1,1,0.0
106,3,209.16,256.11,93.13000000000002,40.02999999999997,1,1,1.0
106,4,485.35,266.62,270.43999999999994,135.57999999999998,1,1,1.0
106,7,942.71,233.2,17.289999999999964,29.400000000000034,1,1,1.0
106,6,674.94,254.73,75.86999999999989,21.599999999999994,1,1,1.0
106,5,443.52,275.11,95.18000000000006,33.0,1,1,0.0
107,3,209.15,256.15,93.12999999999997,40.03000000000003,1,1,1.0
107,4,470.66,268.64,275.79,137.94,1,1,1.0
107,7,938.52,230.56,21.480000000000018,33.110000000000014,1,1,1.0
107,6,661.68,255.39,78.71000000000004,21.600000000000023,1,1,1.0
107,5,429.86,275.64,96.68999999999994,33.31,1,1,0.0
108,3,209.14,256.18,93.12,40.04000000000002,1,1,1.0
108,4,455.97,270.66,281.14,140.29999999999995,1,1,1.0
108,7,934.34,227.91,25.659999999999968,36.83000000000001,1,1,1.0
108,6,648.42,256.04,81.54000000000008,21.599999999999966,1,1,1.0
108,5,416.2,276.18,98.19999999999999,33.620000000000005,1,1,0.0
109,3,209.13,256.22,93.12,40.02999999999997,1,1,1.0
109,4,441.28,272.69,286.5,142.64999999999998,1,1,1.0
109,7,930.15,225.27,29.850000000000023,40.53999999999999,1,1,1.0
109,6,635.16,256.7,84.37,21.600000000000023,1,1,1.0
109,5,401.54,276.94,99.32999999999998,34.0,1,1,1.0
110,3,209.11,256.26,93.13,40.03000000000003,1,1,1.0
110,4,426.59,274.71,291.8500000000001,145.01000000000005,1,1,1.0
110,7,925.96,222.63,34.039999999999964,44.25999999999999,1,1,1.0
110,6,621.9,257.36,87.20000000000005,21.599999999999966,1,1,1.0
110,5,386.88,277.69,100.47000000000003,34.389999999999986,1,1,1.0
111,3,209.1,256.29,93.13000000000002,40.02999999999997,1,1,1.0
111,4,411.9,276.73,297.20000000000005,147.37,1,1,1.0
111,7,921.78,219.99,38.22000000000003,47.96999999999997,1,1,1.0
111,6,607.66,257.99,88.91000000000008,22.95999999999998,1,1,1.0
111,5,372.22,278.45,101.59999999999997,34.77000000000004,1,1,1.0
112,3,209.09,256.33,93.13000000000002,40.03000000000003,1,1,1.0
112,4,392.25,278.1,305.69000000000005,150.7,1,1,1.0
112,7,917.59,217.34,42.40999999999997,51.68999999999997,1,1,1.0
112,6,593.42,258.62,90.62,24.319999999999993,1,1,1.0
112,5,357.56,279.21,102.73000000000002,35.150000000000034,1,1,1.0
113,3,209.08,256.36,93.11999999999998,40.039999999999964,1,1,1.0
113,4,372.6,279.47,314.17999999999995,154.02999999999997,1,1,1.0
113,7,913.4,214.7,46.60000000000002,55.400000000000034,1,1,1.0
113,6,579.18,259.26,92.33000000000004,25.680000000000007,1,1,1.0
113,5,342.9,279.97,103.87,35.52999999999997,1,1,1.0
114,3,209.06,256.4,93.13,40.03000000000003,1,1,1.0
114,4,352.95,280.83,322.67,157.37,1,1,1.0
114,7,908.17,215.08,49.72000000000003,55.67999999999998,1,1,1.0
114,6,564.94,259.89,94.03999999999996,27.04000000000002,1,1,1.0
114,5,328.24,280.73,105.0,35.90999999999997,1,1,1.0
115,3,209.05,256.44,93.13,40.03000000000003,1,1,1.0
115,4,333.3,282.2,331.16,160.7,1,1,1.0
115,7,902.94,215.46,52.83999999999992,55.96000000000001,1,1,1.0
115,6,550.7,260.53,95.75,28.400000000000034,1,1,1.0
115,5,313.58,281.49,106.13,36.289999999999964,1,1,1.0
116,3,209.04,256.47,93.13000000000002,40.02999999999997,1,1,1.0
116,4,313.65,283.57,339.64,164.03000000000003,1,1,1.0
116,7,897.71,215.84,55.95999999999992,56.23999999999998,1,1,1.0
116,6,536.46,261.16,97.45999999999992,29.75999999999999,1,1,1.0
116,5,298.92,282.24,107.26999999999998,36.68000000000001,1,1,1.0
117,3,209.03,256.51,93.13000000000002,40.03000000000003,1,1,1.0
117,4,294.0,284.93,348.13,167.37,1,1,1.0
117,7,892.48,216.22,59.07999999999993,56.52000000000001,1,1,1.0
117,6,522.22,261.8,99.16999999999996,31.120000000000005,1,1,1.0
117,5,284.26,283.0,108.40000000000003,37.06,1,1,1.0
118,3,209.02,256.54,93.11999999999998,40.039999999999964,1,1,1.0
118,4,274.35,286.3,356.62,170.7,1,1,1.0
118,7,887.25,216.6,62.200000000000045,56.79999999999998,1,1,1.0
118,6,507.98,262.43,100.88,32.48000000000002,1,1,1.0
118,5,269.6,283.76,109.52999999999997,37.44,1,1,1.0
119,3,209.0,256.58,93.13,40.03000000000003,1,1,1.0
119,4,254.7,287.67,365.10999999999996,174.02999999999997,1,1,1.0
119,7,882.02,216.98,65.32000000000005,57.08000000000001,1,1,1.0
119,6,493.74,263.07,102.59000000000003,33.84000000000003,1,1,1.0
119,5,252.56,284.95,110.77999999999997,37.889999999999986,1,1,1.0
120,3,208.99,256.62,93.13,40.02999999999997,1,1,1.0
120,4,235.05,289.03,373.59999999999997,177.37,1,1,1.0
120,7,876.79,217.36,68.44000000000005,57.360000000000014,1,1,1.0
120,6,479.5,263.7,104.29999999999995,35.19999999999999,1,1,0.0
120,5,235.52,286.13,112.02000000000001,38.35000000000002,1,1,1.0
121,3,208.98,256.65,93.13000000000002,40.03000000000003,1,1,1.0
121,4,215.4,290.4,382.09000000000003,180.70000000000005,1,1,1.0
121,7,871.56,217.74,71.56000000000006,57.639999999999986,1,1,1.0
121,6,464.94,264.35,105.34999999999997,36.50999999999999,1,1,0.0
121,5,218.48,287.31,113.27000000000001,38.81,1,1,1.0
122,3,208.97,256.69,93.11999999999998,40.03000000000003,1,1,1.0
122,4,193.87,292.93,389.36,185.06,1,1,1.0
122,7,866.33,218.12,74.68999999999994,57.920000000000016,1,1,1.0
122,6,450.38,265.0,106.39999999999998,37.81999999999999,1,1,0.0
122,5,201.44,288.5,114.50999999999999,39.25999999999999,1,1,1.0
123,3,208.96,256.73,93.11999999999998,40.02999999999997,1,1,1.0
123,4,172.34,295.46,396.64,189.42000000000002,1,1,1.0
123,7,861.1,218.5,77.80999999999995,58.19999999999999,1,1,1.0
123,6,435.82,265.65,107.44,39.129999999999995,1,1,0.0
123,5,184.4,289.68,115.76000000000002,39.71999999999997,1,1,1.0
124,3,208.94,256.76,93.13,40.03000000000003,1,1,1.0
124,4,150.81,297.99,403.91,193.77999999999997,1,1,1.0
124,7,855.02,218.88,78.85000000000002,58.420000000000016,1,1,1.0
124,6,421.26,266.3,108.49000000000001,40.44,1,1,0.0
124,5,167.36,290.86,117.0,40.18000000000001,1,1,1.0
125,3,208.93,256.8,93.13,40.02999999999997,1,1,1.0
125,4,129.28,300.52,411.19000000000005,198.14000000000004,1,1,1.0
125,7,848.94,219.26,79.88999999999999,58.639999999999986,1,1,1.0
125,6,406.7,266.95,109.54000000000002,41.75,1,1,0.0
125,5,150.32,292.05,118.25,40.629999999999995,1,1,1.0
126,3,208.92,256.83,93.13000000000002,40.04000000000002,1,1,1.0
126,4,107.75,303.05,418.46000000000004,202.5,1,1,1.0
126,7,842.86,219.64,80.93999999999994,58.860000000000014,1,1,1.0
126,6,392.14,267.6,110.59000000000003,43.06,1,1,0.0
126,5,133.28,293.23,119.49000000000001,41.089999999999975,1,1,1.0
127,3,208.91,256.87,93.11999999999998,40.02999999999997,1,1,1.0
127,4,86.22,305.58,425.74,206.86000000000007,1,1,1.0
127,7,836.78,220.02,81.98000000000002,59.08000000000001,1,1,1.0
127,6,377.58,268.25,111.64000000000004,44.370000000000005,1,1,0.0
127,5,116.24,294.42,120.74,41.539999999999964,1,1,1.0
128,3,208.9,256.91,93.11999999999998,40.02999999999997,1,1,1.0
128,4,64.69,308.11,433.01,211.22000000000003,1,1,1.0
128,7,830.7,220.4,83.02999999999997,59.29999999999998,1,1,1.0
128,6,363.02,268.9,112.69,45.68000000000001,1,1,0.0
128,5,99.2,295.6,121.98,42.0,1,1,1.0
129,3,208.88,256.94,93.13,40.03000000000003,1,1,1.0
129,4,43.16,310.64,440.28999999999996,215.58000000000004,1,1,1.0
129,7,824.62,220.78,84.07000000000005,59.52000000000001,1,1,1.0
129,6,348.46,269.55,113.74000000000001,46.99000000000001,1,1,0.0
129,5,80.4,297.01,123.26999999999998,42.460000000000036,1,1,1.0
130,3,208.87,256.98,93.13,40.02999999999997,1,1,1.0
130,4,21.63,313.17,447.56,219.94,1,1,1.0
130,7,818.54,221.16,85.11000000000001,59.73999999999998,1,1,1.0
130,6,333.9,270.2,114.79000000000002,48.30000000000001,1,1,1.0
130,5,61.6,298.42,124.56,42.91999999999996,1,1,1.0
131,3,208.86,257.01,93.13,40.04000000000002,1,1,1.0
131,4,0.1,315.7,454.84,224.3,1,1,1.0
131,7,812.46,221.54,86.15999999999997,59.96000000000001,1,1,1.0
131,6,317.71,271.3,115.92000000000002,48.76999999999998,1,1,1.0
131,5,42.8,299.83,125.85000000000001,43.379999999999995,1,1,1.0
132,3,208.85,257.05,93.12000000000003,40.02999999999997,1,1,1.0
132,4,0.1,318.95,436.02,221.05,1,1,1.0
132,7,806.38,221.92,87.20000000000005,60.180000000000035,1,1,1.0
132,6,301.52,272.4,117.05000000000001,49.24000000000001,1,1,1.0
132,5,24.0,301.24,127.13,43.849999999999966,1,1,1.0
133,3,208.84,257.09,93.11999999999998,40.03000000000003,1,1,1.0
133,4,0.1,322.2,417.21,217.8,1,1,1.0
133,7,800.3,222.3,88.24000000000001,60.39999999999998,1,1,1.0
133,8,687.03,533.81,49.72000000000003,6.190000000000055,1,1,1.0
133,6,285.33,273.5,118.18,49.70999999999998,1,1,1.0
133,5,5.2,302.65,128.42000000000002,44.31,1,1,1.0
